Source,Title,Topic_Name,Cleaned Text,Source Score,Strong Words Score,Neutrality Score,Reliability_Score,Reliability_Label,
Deccan Chronicle,"Not only coronavirus, India should also gear up for economic devastation: Rahul",coronavirus,new congress leader preparing fighting novel coronavirus economic devastation coming addressing medium parliament complex insult people allowed ask question regional language issue preparing coronavirus economic devastation coming people going go unimaginable pain next six month opposition member including congress walked claiming allowed ask supplementary question question hour opposition member stood protest minister state home affair replying question related official language people right defend believe speak language take away right right people ask question house,0.433802816901409,2,0.262190055633191,0.582068965517241,Not Reliable,
Deccan Chronicle,Rahul Gandhi argues for big financial package to rescue Indian economy,coronavirus,say coronavirus impact severe worker small enterprise new congress leader called big financial package revive economy stating coronavirus outbreak serious attack economy potshot prime minister call beating honour working contain spread virus virus clapping would help worker small medium entrepreneur coronavirus big attack fragile economy small medium entrepreneur daily wage worker affected clapping help today need cash relief tax sop besides relief repayment loan part big economic package take immediate step former congress chief tweet,0.433802816901409,3,0.259991897653977,0.788275862068966,Reliable,
Deccan Chronicle,It's like Titanic captain asking passengers not to panic: Rahul on Coronavirus,coronavirus,new union health minister harsh assuring government coronavirus crisis control like titanic captain telling passenger panic ship unsinkable congress leader remark came assurance parliament government taking necessary measure prevent spread covid coronavirus disease health minister saying government coronavirus crisis control like captain titanic telling passenger panic ship unsinkable tweet time government made public action plan backed solid resource tackle crisis rms titanic passenger liner sank north ocean early morning hour striking iceberg maiden voyage new york raising concern coronavirus infection since long tweet coronavirus extremely serious threat people economy sense government taking threat seriously timely action critical earlier week hit prime minister detection fresh coronavirus case country saying quit wasting time playing clown social medium account facing emergency message done tweeted video prime minister lee addressing deal coronavirus number coronavirus case including government adding international passenger screened airport amid growing concern spread respiratory infection,0.433802816901409,2,0.256331979680202,0.580689655172414,Not Reliable,
Deccan Chronicle,CAA-NRC: Missing the wood for the trees?,caa-nrc,like caught confusion regarding citizenship amendment act national register citizen tweeted never thought would ever see mim rally holding flag maybe thank pm pm tweet got huge response social medium among personal friend criticism compliment equal measure expect major response perhaps reflects deep division growing suspicion within society led write article clarify tweet set record straight need whoever know work family particularly grandfather contribution politics communal harmony know clearly stand need dwell caa nrc supposed resolve longstanding issue instead created deep division suspicion spilled onto street form crowd shouting slogan waving flag citing constitution partition aftermath occurred year ago per cent population today born independence per cent age year particularly partition history generation totally different dream aspiration instead seriously focusing future subcontinent stuck past settling score hurting continuing old rhetoric wasting precious resource purchasing arm become rule rather exception surviving showing people ghost past given real democratic opportunity population country particularly young totally reject divisive politics region come terrible conflict cooperating caa nrc reaction unfortunately seem rooted past let u examine four aspect controversy first deny still large scale systemic discrimination fact secular democratic nation upholding human right rule law responsibility provide safe secure home forced flee home country historically done even recently gave shelter almost million people mostly forced flee country need ask two question caa way give citizenship discriminated country need create insecurity within society particularly population order provide citizenship never serious open honest debate protest essential democracy protest must lead dialogue late dialogue happy hear government open dialogue second point nrc every country need two thing geography citizenry country might dispute border stake claim similarly individual might sneak claim benefit citizenship subvert democratic political process nrc supposed find solution citizenship number people might sneaked illegally may pretty small significant certain part country unfortunately nrc seems opened box requiring every prove indeed purportedly producing birth certificate father mother really required possible differently common sense suggests question nrc creating insecurity among name identifying illegal alien government day need resolve issue without fomenting insecurity doubt unrest used old rural saying burn house get rid rat case entire village town better well acceptable method first prevent rat entering house catch perfect analogy close one since dealing human being process must humane signatory many human right convention international covenant important always upheld value openness secularism pluralism humanitarianism third issue certain connection happening great injustice done according estimate seven lakh fled due discrimination systemic harassment direct violence led untold misery three decade wish go back resettled safely major challenge nation two reason unless majority state treat minority well demand equal treatment rest seen morally defensible b caa nrc seen discriminatory need highlight plight past present future fourth independent secularism concept never become target today whatever might problem definition appears concerted effort seriously undermine constitution core principle secularism projecting secularism dangerous living worldwide governing country like without secular value possible given diversity religious cultural linguistic geographic ethnic even racial exactly enshrined constitution example governing country large diverse let return tweet even seven decade feel need show patriotism waving tricolour singing anthem fair equally unfair people promoted divisive culture today trying use flag serve agenda statesmanship politicking need hour time crisis arbiter protector comfort flag constitution flag piece cloth neither constitution book represent history value need waving flag principle former prime minister something hark back let together ensure stand ideology protect zealously fact secularism nationalism required go hand hand writer engineer entrepreneur politician former elected member parliament state,0.433802816901409,2,0.211501017359519,0.569655172413793,Not Reliable,
Deccan Chronicle,CAA & NRC are a wake-up call for all Indians,caa-nrc,year end snatching bjp command congress probably last laugh protest demonstration across country citizenship amendment act caa national register citizen nrc certainly punctured image projected prime minister deflated electorally hopefully result make congress overconfident prospect forthcoming assembly election particularly present party need pay strategic importance campaign even demand alliance regional party regarding congress acted shrewdly allying regional party prior assembly election choosing deliberate option declaration result besides protest caa nrc apparently ignored voter shah need perhaps deliberate confidence remaining power year parliamentary victory one need view year obsession another angle may around guarantee still power severe temporal lapse bjp drafting nrc well caa selection year registering citizen keeping nrc far extended beyond fairly puzzling framer nrc presumed take little time implementing beyond j k importance given nation functioning keeping standard time everything get done time wondering time designated official land house born basis god know data guarantee person would around okay digital technology assumed made everything lot faster around earlier midwife dais responsible birth many prior traced heard midwife kept record birth assisted respect born hospital prior possibility certificate retrieved good nonexistent besides name issue nowadays even minor difference spelling name various identity card one supposed spell major headache earlier usually nickname decided time birth birth certificate many exist prior name later chosen formally educated urban present loaded many identity card document required verification driving license educational certificate passport pan card proof paid income tax course card last need linked registered mobile number pan card bank account aware new rule would include document including verification neighbour document prove identity really many identity card likely commanded card made compulsory ensured family member got using service private agent since elderly member bedridden agent came home photograph fingerprint etc card made earlier concerned government unit approached facilitate service took year respond got touch u member expired mild indicator lapse still prevalent system impossible expect immediate accurate well complete data officially recorded every citizen writer learnt case card displaying incorrect gender person male female transgender gender would like identified wrongly course error corrected instantly within day even present leader remain confident nrc caa prepared year per look future start keeping record waste money time digging past may wiser government give importance keeping record blood group citizen must save time god forbid person reach stage needing blood supply blood group decided race religion caste class ethnic division family member different blood group needed blood know many citizen blood flow vein know film sibling blood group turn save parent jaw death thus get reunited unity voiced caa nrc taken lightly call including one obsessed year syndrome laughing matter new generation charting new chapter coming year,0.433802816901409,2,0.181115745171323,0.562068965517241,Not Reliable,
Deccan Chronicle,"Panel to educate Dalits on impact of CAA, NRC & NPR",caa-nrc,alliance caa nrc chapter decided hold educate people belonging impact caa nrc convene convention community leader christian community discussed consequence caa nrc implemented observed affect propagated government section medium affect community clear whether advantage caa listed religious group available submitted paper benefit caa available introduce citizen observed need start campaign launch campaign social medium community leader felt need involve student woman effectively campaign participant complained volunteer targeting group protesting convener alliance mobilise people exercise start need educate people downtrodden ignorant impact dr alliance coordinating leader various minority community educate people issue focusing educating people holding group meeting social activist negate myth affected nrc matter right people observed common people community serious impact,0.433802816901409,2,0.259889882950604,0.581379310344828,Not Reliable,
Deccan Chronicle,"Hyderabad: CAA will divide India, say protesters",caa-nrc,student stage protest initiation national population registry state caa nrc inside campus national university evening photo dc information provided government staff come survey stated many agitator prayer amid speculation exercise start large congregation protester place flash protest organised around pm pm caa nrc hundred youth came masjid e assembled x road raising slogan holding placard expressed solidarity student university facing action police raised voice caa nrc asserted people faith provide strength country one right weaken people unity witnessed current scenario prayer masjid youth belonging various clan gathered ground raised slogan caa nrc impromptu meeting addressed bin underlined unity struggling current union government move divide religious ground great moment people community standing together resist government plan silent protest organised front masjid colony prayer group woman gathered suddenly near pm pm part flash protest caa woman activist underlined woman affected nrc implemented reason woman stepped home first time history independent mark protest black law matter policy centre creating fear among country citizen part authority unique identification authority issued notice people asking prove citizenship need fight move beyond religious consideration towards strengthening voice dissent apart protecting constitution sovereignty republic stated,0.433802816901409,3,0.199260746552194,0.773793103448276,Reliable,
Deccan Chronicle,"Village in Maharashtra passes resolution against CAA, NRC",caa-nrc,small village named outskirt town passed resolution citizenship amendment act caa national register citizen nrc gram meeting republic day villager proposed resolution meeting village population told launch noncooperation movement centre refuse roll back new citizenship law nrc people per cent people belong scheduled caste scheduled tribe downtrodden section document prove citizenship sent dossier centre suggesting make change new law done organise noncooperation movement member gram majority population caste certificate able get benefit scheme launched government given assent resolution caa nrc people able submit document,0.433802816901409,3,0.226861481295676,0.78,Reliable,
Deccan Chronicle,"Mushaira fest denounces CAA, NRC",caa-nrc,crowd disciplined stood place silently listening artist evening caa nrc turned another successful protest till end place filled multitude people came group shouted slogan patriotism ground jampacked people family individual use poetry form protest revived harked back time freedom fighter fought rule crowd disciplined stood place silently listening artist internet working lad bazaar led screen put could make venue could watch show sale tricolour accessory high many people waved national flag ground police deployed road plainclothes policeman among people behaviour audience gave assurance police peaceful protester group friend came belong party want show love country rally poetry intense one moved place even programme ending,0.433802816901409,2,0.208383911562652,0.568965517241379,Not Reliable,
Deccan Chronicle,"Protest in Hyderabad against CAA, NRC",caa-nrc,protest staged citizenship amendment act caa national register citizen nrc last night area according police night people including woman staged protest caa nrc limit police protester obtained permission police station staged protest immediately extra force called protester taken preventive custody shifted police ground police station ensure untoward incident occurred police protester later released police added,0.433802816901409,3,0.157381971846678,0.763448275862069,Reliable,
Deccan Chronicle,Women appeal to K Chandrashekar Rao to reject CAA,caa-nrc,woman wanted government completely away national people register implement stated citizenship amendment act caa unconstitutional nrc backdoor entry act woman protested caa nrc dharna park woman appealed state government reject three want government look three one isolation woman wanted government completely away national people register implement stated citizenship amendment act caa unconstitutional nrc backdoor entry act demanded chief minister k come clear stand carry act state woman came different part city allowed protest till pm pm told permission morning evening disperse,0.433802816901409,3,0.205199297933204,0.775172413793104,Reliable,
Deccan Chronicle,"Uddhav defends CAA, rejects NRC for Maharashtra",caa-nrc,chief minister proposed national register citizen nrc would implemented arguing would make proving citizenship complicated however defended controversial citizenship amendment act caa ally nationalist congress party congress opposed chief minister caa take away anyone citizenship rather grant citizenship persecuted minority neighbouring country shiv vocal supporter caa considered precursor nrc interview shiv mouthpiece chief minister nrc allowed proving citizenship difficult let happen chief reiterated party would continue endorse abandoned never chief minister chief formed alliance government mean changed religion compromised anything ideology mp editor interviewed chief short clip interview shared twitter full interview released coming day shiv earlier criticised government new citizenship law proposed nrc led protest across country earlier alleged party bjp wanted riot caa caa passed parliament opposed legislation argued violates basic tenet constitution however government ruling bjp defending act saying minority group option come escape religious persecution,0.433802816901409,2,0.228484522220274,0.573793103448276,Not Reliable,
Deccan Chronicle,"Officially say no to CAA, NRC in Cong-ruled states: Prashant Kishor to Rahul",caa-nrc,vice president thanked former congress president joining citizen movement caa nrc reference congress protest raj ghat photo file new poll strategist asked impress upon congress officially announce citizenship amendment act caa national register citizen nrc implemented state ruled party vice president thanked former congress president joining citizen movement caa nrc reference congress protest raj ghat thanks joining citizen movement caa nrc know beyond public protest need state say nrc stop hope impress upon cp congress party officially announce nrc state tweeted rather trying inform congress chief minister please share official statement congress president announcing nrc state added exuded confidence nrc home minister shah promised parliament stopped state refuse implement sorry voting cab stop state saying nrc get confused leader staunchly opposing caa even introduced parliament even went offer resignation functionary difference party issue suggested protest caa nrc carried peacefully across nation urged protester ensure chief minister country refuse carry nrc jurisdiction many party ruled state including vowed implement nrc state catch latest news live coverage analysis world follow u twitter,0.433802816901409,3,0.155979402964244,0.762758620689655,Reliable,
Deccan Chronicle,"Mamata wields paintbrush to protest against CAA, NRC",caa-nrc,west chief minister paint protest citizenship amendment act caa national register citizen nrc art camp photo west chief minister along artist took brush created painting express dissent amended citizenship act proposed nrc exercise chief minister urged people carry peaceful protest new citizenship law reiterated would never allow implementation state programme themed around agitation organized near mahatma statue mayo road congress supremo voiced protest painting according leader painting exhibited various gallery country painting part awareness campaign caa nrc issue caa emerged major political flashpoint west opposing contentious legislation tooth nail bjp pressing implementation staunch critic bjp forefront protest supremo far led protest march seven rally various part state caa nrc,0.433802816901409,3,0.196191207511174,0.772413793103448,Reliable,
Deccan Chronicle,"Telangana Congress divided over CAA, NRC",caa-nrc,congress leader maintained core committee meeting discussed municipal poll intentionally ignore key issue caa nrc upset minority leader party congress leader dilemma facing municipal election opposing citizenship amendment act national register citizen main agenda exposing failure ruling chief minister k already tilted minority favour ruling party opposing caa nrc parliament voted issue municipal election le day away congress leader yet make mind agenda towards winning forthcoming civic body poll incidentally minority particularly congress long time shifted since election sharing opinion condition anonymity senior congress leader felt municipal election party take firm stand attract minority voter otherwise may move away permanently party pointed massive public meeting mim opposing caa nrc pressure built make two issue main agenda minority continue trust congress congress leader maintained core committee meeting discussed municipal poll intentionally ignore key issue caa nrc upset minority leader party pointed though held satyagraha send strong message bjp twin issue congress leader spoken much caa nrc till date except holding protest tank bund major programme organised pointed congress leader opinion congress senior leader organise joint press meet opposing caa nrc,0.433802816901409,3,0.193655076210795,0.772413793103448,Reliable,
Deccan Chronicle,Resolution against CAA in Maharashtra Assembly unnecessary: Ajit Pawar,caa-nrc,deputy chief minister senior leader new citizenship law proposed nrc take away anybody citizenship flagged misinformation issue addressing convention nationalist congress party ruled need bring resolution citizenship amendment act caa national population register state legislative assembly caa nrc take away anyone citizenship unnecessary pas resolution caa assembly people spreading false information caa nrc referring resolution passed called awareness issue legislative assembly last month unanimously resolved need nrc state exercise done strictly according format notably chief last like eight state refuse implementation new citizenship law feared would hurt religious social harmony leader state minister nawab last month nrc implemented congress another constituent shiv government demanded resolution caa brought assembly meeting prime minister last month chief minister one need fear caa going throw anyone country earlier government allow proposed nrc implemented would impact people religion,0.433802816901409,2,0.068227000602497,0.535172413793103,Not Reliable,
Deccan Chronicle,"Modi govt won’t back off on CAA, NRC",caa-nrc,citizenship amendment act notified become effective protest around country made difference strong posture government favour fact may seen law internationally indefensible foreign minister ran away meeting u congresswoman would grill made difference government yes law challenged supreme court unfortunately experience emergency judgment issue show u easy judge aligned government matter university nation saw visuals assault young woman particularly leader student association justice demanded happened instead police named culprit le giving clean chit assailant police theoretically independent administration true even theory longer police government tell since police controlled local government union government home minister shah approved reversal justice dismembered remains even greater presence security force city street asked local journalist strategy new appear anything new instruction administration national security adviser strict strict local indeed come state leadership jail without charge without crime citizen pretty much jail restricted movement right peaceful assembly access communication case many decade state armed force outside door constantly accompanied word action provide reassurance future look different understand pattern way issue greatest concern world watching managed shah pattern back pushing ahead ideology notice shah issue citizenship quite revealing became clear protest going away tried put pause saying nationwide nrc discussed chose say would happen bring comfort worried nationwide action similar however prime minister going let go coming ideological belief sense political strategy specific policy appears willing absorb damage international reputation quite sure foreign minister would run away meeting without specific approval prime minister order ideology put u dangerous territory rest year first government send official home seeking detail national population register first step national register citizen threat robbed citizenship freedom come door million already persecuted individual reaction even stronger one currently seeing street trauma becomes clear made visible world stand aside possible perhaps likely trump win reelection democrat win presidency later year look list candidate hard find even one friendly brutalising minority happens moment government think control going police murdered dozen protester supreme court concerned damage public property elsewhere insisting right government right citizen sense anger vengeance keeping leadership particularly large democracy dangerous good thing absolutely opposition inside government concerned plus line applaud anything say supreme court seen need worried going rough brutal government push ideological agenda citizen whatever protect,0.433802816901409,2,0.15125134256403,0.555172413793103,Not Reliable,
Deccan Chronicle,"PM Modi clears the air on NRC, CAA",caa-nrc,prime minister along bjp leader harsh rally maidan new new amid countrywide protest amended citizenship act caa national register citizen nrc resulted death across prime minister blamed urban opposition party launching campaign misinformation target stunning assertion sent social medium tizzy never official discussion implementing nrc across country accusing political rival stoking fear among people misleading amended citizenship law prime minister asserted government scheme never discriminated basis religion charged opposition leader unable challenge politically resorted dividing country vote bank politics lie rumour hitting rumour lie spread caa nrc absolutely discussion nationwide nrc want tell crore people ever since government came power discussion nrc anywhere implement follow supreme court directive combative minute speech alleged political rival urban spreading lie sent detention centre sent detention centre white lie centre country several opposition leader responded claim made false statement twitter several politician made comment attached clip union home minister talking implementing nrc across country including parliament attaching clip shah speaking parliament mp questioned prime minister statement today discussion nationwide nrc lie spread mislead u tweeted lying shah wrong breach parliamentary privilege clear case misleading house believe shah spoken government plan introduce nationwide nrc several occasion even linking citizenship law may rally west shah called infiltrator termite explicitly linked amended citizenship law nrc target addressing rally maidan national capital barely km old area hit violence two day ago prime minister citizenship amendment act caa nrc nothing citizen citizenship law nrc nothing citizen nothing worry added never asked anyone go temple mosque come implementing scheme misled always ensured document never come way development scheme beneficiary defending caa giving right persecuted minority neighbouring country snatch anybody right asked people rally stand show respect parliament lawmaker passed citizenship amendment bill began speech slogan ki unity diversity speciality tried allay concern saying look track record listen tape record rival exactly week ago condemning protest began caa people setting fire property seen identified clothes wearing accused demonstrator violence vandalism praised police force job diligently strongly condemning violence ongoing protest caa attacked opposition making appeal peace silence showed indirect support vandalism targeting school bus train police personnel laid life line duty since independence attacked smile seen face security personnel deployed ground prime minister talked sacrifice audience chanted police prime minister made mention police attacking student university university various instance police brutality protester several state since protest began taking opposition party like congress left protest law quoted comment former prime minister chief minister support giving citizenship right persecuted minority neighbouring country government done promised opposition party power never done due vote bank politics rival burn effigy hate target poor pm pm caa applicable state union territory exception may applicable seek grant citizenship make illegal migrant may nrc hand seek proof citizenship citizen prior cutoff date documentation required midnight march taking dig president demand unmonitored referendum caa nrc pm pm hi went directly pointed used speak parliament infiltration state changed stand due vote bank politics leader changed stand love sympathy refugee vanished remarked referring support received country civilian honour bestowed many prime minister scared congress friend worried across world support much long frighten made mention death protest since passed citizenship amendment bill dead died two bjp ruled state,0.433802816901409,2,0.190865919433561,0.564827586206896,Not Reliable,
Deccan Chronicle,"CAA, NRC not applicable to Muslims of our country: PM Modi",caa-nrc,reaching pm pm need worry photo new prime minister accused opposition party spreading lie citizenship amendment act proposed national register citizen caa nrc apply country addressing rally maidan government decision provide ownership right lakh resident unauthorized colony government brought nrc made congress power rumour detention centre spread congress urban false new law applicable citizen country lot lie spread nrc well made congress regime protester make bring parliament announce reaching need worry still doubt tell rumour spread congress urban detention centre total lie need worry cab nrc apply country taking dig congress opposition party accusing childish talk government give property right people irrespective religious background ask produce document congress interim president party general secretary alleged poor stand queue nrc implemented country caa take away citizenship give applicable citizen whether parliament crore citizen country nothing catch latest news live coverage analysis world follow u twitter,0.433802816901409,3,0.224512761773487,0.779310344827586,Reliable,
Deccan Chronicle,Amended Citizenship Act comes into force,caa-nrc,new unfazed nationwide protest citizenship amendment act caa central government notified law bringing controversial legislation force caa passed parliament however amended law widely opposed provides citizenship refugee neighbouring country like exercise power conferred subsection section citizenship amendment act central government hereby appoints day date provision act shall come force union home ministry notification home ministry however yet framed rule act according caa member christian community come till facing religious persecution treated illegal immigrant given citizenship amendment triggered widespread protest across attracting lakh people especially youngster law grant citizenship basis religion criticised violating basic tenet constitution home minister shah statement extending national register citizen nrc across stoked fear losing citizenship among though prime minister publicly denied discussion nrc protest abate close petition filed different high court challenging citizenship amendment act several state government refused implement caa state assembly passed formal resolution implementation caa assembly passed resolution support caa government defended act saying minority group three country option come face religious persecution,0.433802816901409,2,0.217244725063869,0.571034482758621,Not Reliable,
Deccan Chronicle,United Opposition wants NPR too suspended,caa-nrc,congress interim president party leader left leader raja cm others opposition leader meeting discus current political situation new new block opposition party led congress appealed state national register citizen nrc say national population register well prelude nrc bjp quick hit back saying resolution adopted opposition party must made happy resolution adopted meeting opposition party capital called evolve joint strategy six major opposition party however skipped meet sp congress shiv conspicuous absence congress source communication gap party like shiv party others party absent mostly local issue strain tie wake raw deal allegedly meted congress recent rural local body election surfaced tn opposition leader mk kept away ally meeting convened neither leader mk stepsister mp expected participate meeting eventually went parliamentary party leader tr left new expected show meeting surprisingly tr attend meeting resolution passed party attendance chief minister announced implement national register citizen nrc state must consider suspend national population register enumeration prelude nrc caa nrc package unconstitutional specifically target poor downtrodden linguistic religious minority basis nrc demand withdrawal caa immediate stoppage nationwide congress president government let loose reign oppression spreading hatred trying divide people along sectarian line asserted unprecedented turmoil country accusing prime minister home minister misleading nation caa nrc contradicted statement week ago continue provocative statement remaining insensitive state suppression violence increasingly becoming commonplace talking nationwide spontaneous protest youth supported citizen walk life immediate cause caa nrc reflect widespread frustration pent anger open response police shockingly partisan brutal meeting real issue facing collapse economic activity slowing growth development affecting section society especially poor disadvantaged union minister bjp leader opposition resolution must made happy caa chance expose barbaric treatment minority pointed six party skipping meet exposed myth opposition unity former congress president briefing medium meeting nrc caa real issue used government divert attention economic slowdown lack job pm pm failed address economic slowdown trying divert attention issue busy discussing everything except main issue joblessness economic strength destroyed demonetization instead addressing instead going student saying listen going going give job going set economy right biggest disservice nation dividing nation distracting attention people congress leader general secretary told medium leader felt bjp trying polarise country deeply communal line therefore appeal state government nrc say well source though maintained legality boycotting state clear resolution adopted political one hope pressure work government withdraws caa opposition party decided mark three date month part nrc protest birthday republic day mahatma death anniversary sp shiv stayed away opposition meet chief meeting would demoralise party worker received invitation taking twitter party worker upset congress indulged horsetrading getting join party following election result however made clear opposed caa demanded government withdraw,0.433802816901409,2,0.251743365915693,0.579310344827586,Not Reliable,
Deccan Chronicle,'Show that you're Indian...': Rahul calls youth to join 'dharna' against CAA,caa-nrc,dictatorial stubborn bjp government centre different state used indiscriminate police force ordinary citizen name maintaining law order read statement congress photo file new congress leader gave clarion call youth student join party protest citizenship amendment act national register citizen nrc raj ghat senior congress leader stage aegis party chief pm pm earlier scheduled dear student youth good enough feel time like critical show wo allow destroyed hatred join today pm pm raj ghat protest hate violence unleashed tweeted dear student youth good enough feel time like critical show allow destroyed hatred join today pm pm raj ghat protest hate violence unleashed dictatorial stubborn bjp government centre different state used indiscriminate police force ordinary citizen name maintaining law order read statement congress meanwhile party decided organise silent protest led chief minister respective state ruled protest erupted across country citizenship amendment act seek grant citizenship refugee christian community fleeing religious persecution entered catch latest news live coverage analysis world follow u twitter,0.433802816901409,2,0.253553687232655,0.58,Not Reliable,
Deccan Chronicle,Who is Modi to ask us to prove citizenship: Rahul Gandhi at Wayanad rally,caa-nrc,congress leader minced word attacking prime minister public rally rally connection save constitution long march organised protest citizenship amendment act pm pm ask u prove right government made u accountable prove citizenship need prove addressing rally alleged aim divide nurturing spreading hatred looting country youth future ruled neither caa create job opportunity added accused pm pm using nrc caa distract attention countryman economic issue whenever ask unemployment job suddenly distracts attention nrc caa going get job situation burning going get job youth congress leader alleged believe ideology earlier led km long march began high school senior party leader kc p anil participated rally holding party flag hundred worker took part two save constitution march began high school constituency addressing party worker rally former congress president believe ideology difference except gut say belief shot mahatma believe loved one cared nobody believed nobody prime minister love belief interested listening billion voice country save constitution rally,0.433802816901409,3,0.146564038836568,0.760689655172414,Reliable,
Deccan Chronicle,All quiet on the minority front,caa-nrc,hide national commission minority facing crisis sort raging debate citizen amendment act caa national register citizen nrc controversy erupted keen set help desk within hour deactivated apparently political master happy made clear chairman website still related caa nrc help desk link become dysfunctional technical snag reply one get help desk working pitch drubbing bjp worried assembly poll due top bjp leadership confident actor ability beat buzz sahib young bjp mp west may projected given bjp chief shot letter prime minister requesting abolish birthday child day instead mark day martyr day memory two son guru argues letter tenth guru son sacrificed life protect dharma supporter think move twin benefit attracting sizeable vote national capital helping pm pm demolish public memory fixation congress protest turned exercise demonstrating power equation within party eye discerning congress leader quick observe interim chief sat signalled supervise predecessor likely successor rose four occasion directing speaker read constitution preamble asking young leader speak draping shawl protect chilly wind asking party leader sing national anthem aloud programme concluded senior party leader quipped later saying scheme thing three candidate chief post whose home anyway home portfolio giving headache alliance partner state government present shiv manning home ministry staking claim congress eyeing portfolio however chief minister reportedly keen home stay gun control recent amendment arm act posing problem order regulate firearm new law reduces number permitted firearm three one former union minister want law relaxed licensed gun doubling quota weapon apparently three licensed firearm debating arm act greeted thumping desk saying majority crime relating firearm committed posse licence digital security dilemma ongoing curb internet wake protest bothering section union government senior minister bureaucrat worried suspending internet service city potential damaging country image abroad derailing digital campaign union home ministry vetoing criticism ground national security concern writer keen observer backroom power,0.433802816901409,2,0.222573399568862,0.572413793103448,Not Reliable,
Deccan Chronicle,"PM Modi, Godse believe in the same ideology of hatred, says Rahul Gandhi",caa-nrc,congress leader claimed prime minister mahatma assassin believed ideology hatred difference two except gut say believed ideology know know shot mahatma look eye liar coward look eye former congress president addressing meeting connection save constitution march protest citizenship amendment act caa constituency attacking caa nrc forced prove duty fight hatred say ask given licence decide need prove anybody billion people need prove people accused protecting friend given port country airport thinking giving railway petroleum petroleum oil corporation privatised idea simple divide spread hatred steal added duty fight hatred duty confront peacefully believe violence believe love affection defeat love affection asked done economy unemployment prime minister suddenly distracts country matter much talk going give job youngster nrc caa burning going give job congress leader today one go u western ask people think would say lost way used show world great country behaves many language different religion working towards one goal today look find war within people locked saying believe thinker like mm shot woman raped every single day unemployment rate highest year growth rate plummeted future youngster earlier led km march part save constitution campaign thousand congress worker formed human map across district protest caa nrc,0.433802816901409,3,0.140162650420833,0.759310344827586,Reliable,
Deccan Chronicle,Congress to hold mega rally in Odisha,caa-nrc,congress leader wrap shawl around party president satyagraha staged demand protection constitution view caa nrc new photo seemingly remained calm peaceful part country plunged turmoil enactment citizenship amendment act caa proposed national register citizen nrc legislation set witness strong protest rally later month congress second opposition party state bjp decided hold mega protest rally speaking newspaper former minister senior congress leader senior leader worker across state would participate rally protest described discriminatory draconian caa awaken people real motive bjp behind nrc asked late reaction response congress party leader vehemently criticised law press conference television debate,0.433802816901409,2,0.214363252556852,0.570344827586207,Not Reliable,
Deccan Chronicle,National Register of Citizenship is Notebandi 2: Rahul Gandhi,caa-nrc,congress leader felicitated protest rally citizenship amendment act veterinary field photo launching frontal attack ruling bjp ideological mentor controversial citizenship amendment act national register citizenship congress leader allowed run earlier day participating activity planned party foundation day tipped return party president soon termed caa nrc warned disastrous demonetisation addressing congress save public rally hum bjp ki history par ki allow bjp destroy history language culture let rule ruled people expressed fear might return path violence due policy bjp government centre state fear returning path violence bjp policy asserting accord brought peace tranquillity state spirit accord brought peace touched wherever bjp go spread hatred youth protesting state protest happening shoot kill bjp want listen voice people visited home victim killed police firing movement five people died firing earlier attacking bjp government issue national population register nrc exercise disastrous demonetisation announced whole tamasha going disastrous people demonetisation twice impact demonetisation hitting government issue amended citizenship act nrc basic idea exercise told reporter sideline ceremony headquarters ask poor people whether prime minister friend show document money generated go pocket people former congress president accused bjp deviating country path development country growth rate slipped per cent added youth struggling find employment never progress hatred violence everyone come together tell bjp leader attack culture language identity history state congress leader referring state example communal harmony,0.433802816901409,2,0.227290546769124,0.573103448275862,Not Reliable,
Deccan Chronicle,"PM Modi defends NPR, CAA, hits out at Opposition",caa-nrc,new amendment act caa agitation spread whole country shaheen bagh protest fulcrum dissent law prime minister chose floor parliament pour scorn called gang associated opposition blamed provoking protest notified law almost minute speech prime minister repeatedly took dig made cryptic comment leader congress lower house comment often sarcastic even tauntingly personal left treasury bench constantly split compared saying took congress leader around react speech former got question unemployment replying motion thanks president address first afternoon later evening every citizen somebody belonging particular religion community adding misled speak language chose emphasise caa minority community citizen country would endangered law ridiculed congress attacked imposing emergency partitioning country instigating riot due misdeed congress people shown door failed perform duty responsible opposition without naming reply referred congress leader comment reportedly made youth beating stick lack job would increase number yoga exercise back bear stick year congress leader ever become self sufficient heard one leader manifesto yesterday beat stick six month imagine difficult prospect take six month prepare six month back ready beating subjected abuse past year make stick proof repeatedly took constantly interjecting speech protestation prime minister congress leader openly publicising government fit campaign parliament responding issue unemployment resolve unemployment country party quipped opposition sought question government achievement agriculture sector learnt farmer farmer toil hard field scorching heat sow seed time right similarly added created space opposition mind gradually start sowing seed responding congress leader criticism government measure regarding suggested soft corner region referring late wife warned street protest arson decision parliament state assembly people refusal accept law lead anarchy accused congress opposition party inciting protest caa stoutly defending caa told parliament attempt cover undemocratic activity garb protest one going get political benefit soon arrived congress countered bjp lawmaker ram chant apparent reference controversial remark made bjp mp mahatma,0.433802816901409,2,0.116956709503258,0.546896551724138,Not Reliable,
